run,hop,current_x,event,event_time,raw_delta_x,used_delta_x,next_x
8,1071,55669.6,hop_summary,,27.0727,27.0727,55696.6
8,1072,55696.6,coalescence,35012.9,,,
8,1072,55696.6,hop_summary,,95.9078,95.9078,55792.5
8,1073,55792.5,coalescence_fallback,52348.7,,,
8,1073,55792.5,hop_summary,,42.4204,42.4204,55835
8,1074,55835,coalescence,37708.8,,,
8,1074,55835,hop_summary,,61.9873,61.9873,55896.9
8,1075,55896.9,coalescence,29419.4,,,
8,1075,55896.9,hop_summary,,12.1041,12.1041,55909
8,1076,55909,coalescence_fallback,52003.7,,,
8,1076,55909,hop_summary,,3.45136,3.45136,55912.5
8,1077,55912.5,coalescence_fallback,40832.6,,,
8,1077,55912.5,hop_summary,,125.742,125.742,56038.2
8,1078,56038.2,coalescence_fallback,56412.1,,,
8,1078,56038.2,hop_summary,,3.35779,3.35779,56041.6
8,1079,56041.6,coalescence,28539.1,,,
8,1079,56041.6,hop_summary,,57.5945,57.5945,56099.2
8,1080,56099.2,coalescence_fallback,65689.8,,,
8,1080,56099.2,hop_summary,,5.04049,5.04049,56104.2
8,1081,56104.2,coalescence_fallback,104889,,,
8,1081,56104.2,hop_summary,,6.0477,6.0477,56110.3
8,1082,56110.3,coalescence_fallback,96763.4,,,
8,1082,56110.3,hop_summary,,17.9577,17.9577,56128.2
8,1083,56128.2,coalescence_fallback,102818,,,
8,1083,56128.2,hop_summary,,28.8934,28.8934,56157.1
8,1084,56157.1,coalescence,57055.9,,,
8,1084,56157.1,hop_summary,,7.79575,7.79575,56164.9
8,1085,56164.9,coalescence_fallback,127982,,,
8,1085,56164.9,hop_summary,,113.431,113.431,56278.4
8,1086,56278.4,coalescence_fallback,138059,,,
8,1086,56278.4,hop_summary,,3.982,3.982,56282.3
8,1087,56282.3,coalescence,14979.4,,,
8,1087,56282.3,hop_summary,,1.59134,1.59134,56283.9
8,1088,56283.9,coalescence,17126.8,,,
8,1088,56283.9,hop_summary,,0.702757,0.702757,56284.6
8,1089,56284.6,coalescence_fallback,176603,,,
8,1089,56284.6,hop_summary,,19.8193,19.8193,56304.5
8,1090,56304.5,coalescence_fallback,151537,,,
8,1090,56304.5,hop_summary,,50.316,50.316,56354.8
8,1091,56354.8,coalescence_fallback,140017,,,
8,1091,56354.8,hop_summary,,11.6339,11.6339,56366.4
8,1092,56366.4,coalescence,69936.6,,,
8,1092,56366.4,hop_summary,,2.56007,2.56007,56369
8,1093,56369,coalescence,88935.8,,,
8,1093,56369,hop_summary,,28.6311,28.6311,56397.6
8,1094,56397.6,coalescence,123605,,,
8,1094,56397.6,hop_summary,,5.29082,5.29082,56402.9
8,1095,56402.9,coalescence,67887.3,,,
8,1095,56402.9,hop_summary,,9.08932,9.08932,56412
8,1096,56412,coalescence,56444.1,,,
8,1096,56412,hop_summary,,4.82365,4.82365,56416.8
8,1097,56416.8,coalescence,57290.1,,,
8,1097,56416.8,hop_summary,,11.755,11.755,56428.6
8,1098,56428.6,coalescence,39038.6,,,
8,1098,56428.6,hop_summary,,24.9282,24.9282,56453.5
8,1099,56453.5,coalescence_fallback,78738.1,,,
8,1099,56453.5,hop_summary,,88.1602,88.1602,56541.6
8,1100,56541.6,coalescence,28524.4,,,
8,1100,56541.6,hop_summary,,13.8904,13.8904,56555.5
8,1101,56555.5,coalescence,14966.9,,,
8,1101,56555.5,hop_summary,,142.078,142.078,56697.6
8,1102,56697.6,coalescence,37297.3,,,
8,1102,56697.6,hop_summary,,36.4425,36.4425,56734.1
8,1103,56734.1,coalescence,24155.1,,,
8,1103,56734.1,hop_summary,,108.642,108.642,56842.7
8,1104,56842.7,coalescence,21714.2,,,
8,1104,56842.7,hop_summary,,123.721,123.721,56966.4
8,1105,56966.4,coalescence,18953.3,,,
8,1105,56966.4,hop_summary,,579.376,579.376,57545.8
8,1106,57545.8,coalescence,11760.1,,,
8,1106,57545.8,hop_summary,,47.6637,47.6637,57593.5
8,1107,57593.5,coalescence,12179.3,,,
8,1107,57593.5,hop_summary,,154.62,154.62,57748.1
8,1108,57748.1,coalescence_fallback,24319.9,,,
8,1108,57748.1,hop_summary,,70.2349,70.2349,57818.3
8,1109,57818.3,coalescence_fallback,25110.4,,,
8,1109,57818.3,hop_summary,,128.019,128.019,57946.3
8,1110,57946.3,coalescence_fallback,29375.4,,,
8,1110,57946.3,hop_summary,,159.482,159.482,58105.8
8,1111,58105.8,coalescence_fallback,33126.7,,,
8,1111,58105.8,hop_summary,,5.93233,5.93233,58111.7
8,1112,58111.7,coalescence_fallback,34698.5,,,
8,1112,58111.7,hop_summary,,28.45,28.45,58140.2
8,1113,58140.2,coalescence_fallback,64734.7,,,
8,1113,58140.2,hop_summary,,22.6904,22.6904,58162.9
8,1114,58162.9,coalescence,30116.3,,,
8,1114,58162.9,hop_summary,,195.623,195.623,58358.5
8,1115,58358.5,coalescence,29034.5,,,
8,1115,58358.5,hop_summary,,28.1823,28.1823,58386.7
8,1116,58386.7,coalescence_fallback,61801.8,,,
8,1116,58386.7,hop_summary,,41.3046,41.3046,58428
8,1117,58428,coalescence,23903.5,,,
8,1117,58428,hop_summary,,48.164,48.164,58476.2
8,1118,58476.2,coalescence,43609.8,,,
8,1118,58476.2,hop_summary,,0.8381,0.8381,58477
8,1119,58477,coalescence,21658.3,,,
8,1119,58477,hop_summary,,13.0062,13.0062,58490
8,1120,58490,coalescence_fallback,91321.9,,,
8,1120,58490,hop_summary,,122.044,122.044,58612
8,1121,58612,coalescence,69525.3,,,
8,1121,58612,hop_summary,,9.94812,9.94812,58622
8,1122,58622,coalescence,81961.8,,,
8,1122,58622,hop_summary,,27.4165,27.4165,58649.4
8,1123,58649.4,coalescence,58048.5,,,
8,1123,58649.4,hop_summary,,3.85025,3.85025,58653.3
8,1124,58653.3,coalescence,23620.8,,,
8,1124,58653.3,hop_summary,,61.3916,61.3916,58714.6
8,1125,58714.6,coalescence_fallback,46257.4,,,
8,1125,58714.6,hop_summary,,8.31789,8.31789,58723
8,1126,58723,coalescence,34693.7,,,
8,1126,58723,hop_summary,,39.7744,39.7744,58762.7
8,1127,58762.7,coalescence_fallback,84016.7,,,
8,1127,58762.7,hop_summary,,44.6544,44.6544,58807.4
8,1128,58807.4,coalescence_fallback,59597.9,,,
8,1128,58807.4,hop_summary,,19.2277,19.2277,58826.6
8,1129,58826.6,coalescence,15303.8,,,
8,1129,58826.6,hop_summary,,20.5259,20.5259,58847.1
8,1130,58847.1,coalescence_fallback,75350.2,,,
8,1130,58847.1,hop_summary,,21.1693,21.1693,58868.3
8,1131,58868.3,coalescence,14099.1,,,
8,1131,58868.3,hop_summary,,27.0994,27.0994,58895.4
8,1132,58895.4,coalescence_fallback,84594.7,,,
8,1132,58895.4,hop_summary,,42.5052,42.5052,58937.9
8,1133,58937.9,coalescence,13923.9,,,
8,1133,58937.9,hop_summary,,58.2911,58.2911,58996.2
8,1134,58996.2,coalescence,51808.4,,,
8,1134,58996.2,hop_summary,,2.04235,2.04235,58998.3
8,1135,58998.3,coalescence,46276.5,,,
8,1135,58998.3,hop_summary,,150.058,150.058,59148.3
8,1136,59148.3,coalescence,21928.5,,,
8,1136,59148.3,hop_summary,,14.1724,14.1724,59162.5
8,1137,59162.5,coalescence,37135.4,,,
8,1137,59162.5,hop_summary,,3.47138,3.47138,59166
8,1138,59166,coalescence_fallback,54857.6,,,
8,1138,59166,hop_summary,,21.6662,21.6662,59187.6
8,1139,59187.6,coalescence_fallback,61587.4,,,
8,1139,59187.6,hop_summary,,160.678,160.678,59348.3
8,1140,59348.3,coalescence,47972.3,,,
8,1140,59348.3,hop_summary,,45.1069,45.1069,59393.4
8,1141,59393.4,coalescence_fallback,56452.8,,,
8,1141,59393.4,hop_summary,,6.58888,6.58888,59400
8,1142,59400,coalescence,14815.1,,,
8,1142,59400,hop_summary,,11.1586,11.1586,59411.2
8,1143,59411.2,coalescence_fallback,63166.2,,,
8,1143,59411.2,hop_summary,,105.575,105.575,59516.7
8,1144,59516.7,coalescence_fallback,72653.5,,,
8,1144,59516.7,hop_summary,,35.8379,35.8379,59552.6
8,1145,59552.6,coalescence,47893.7,,,
8,1145,59552.6,hop_summary,,28.3025,28.3025,59580.9
8,1146,59580.9,coalescence,55723.1,,,
8,1146,59580.9,hop_summary,,19.0561,19.0561,59599.9
8,1147,59599.9,coalescence,23583.8,,,
8,1147,59599.9,hop_summary,,21.5585,21.5585,59621.5
8,1148,59621.5,coalescence,27446.3,,,
8,1148,59621.5,hop_summary,,20.8859,20.8859,59642.4
8,1149,59642.4,coalescence,51278.4,,,
8,1149,59642.4,hop_summary,,54.0285,54.0285,59696.4
8,1150,59696.4,coalescence,17843.4,,,
8,1150,59696.4,hop_summary,,53.1262,53.1262,59749.5
8,1151,59749.5,coalescence_fallback,40564.6,,,
8,1151,59749.5,hop_summary,,7.45814,7.45814,59757
8,1152,59757,coalescence_fallback,46623.6,,,
8,1152,59757,hop_summary,,23.2851,23.2851,59780.3
8,1153,59780.3,coalescence_fallback,60849.2,,,
8,1153,59780.3,hop_summary,,1.2853,1.2853,59781.6
8,1154,59781.6,coalescence,19116.4,,,
8,1154,59781.6,hop_summary,,113.746,113.746,59895.3
8,1155,59895.3,coalescence_fallback,44679.6,,,
8,1155,59895.3,hop_summary,,11.6097,11.6097,59906.9
8,1156,59906.9,coalescence,20769.9,,,
8,1156,59906.9,hop_summary,,107.17,107.17,60014.1
8,1157,60014.1,coalescence,26970,,,
8,1157,60014.1,hop_summary,,163.231,163.231,60177.3
8,1158,60177.3,coalescence,27557.5,,,
8,1158,60177.3,hop_summary,,24.9387,24.9387,60202.3
8,1159,60202.3,coalescence_fallback,48915.8,,,
8,1159,60202.3,hop_summary,,121.298,121.298,60323.6
8,1160,60323.6,coalescence,32666.9,,,
8,1160,60323.6,hop_summary,,21.5525,21.5525,60345.1
8,1161,60345.1,coalescence,26057.5,,,
8,1161,60345.1,hop_summary,,8.73984,8.73984,60353.8
8,1162,60353.8,coalescence,38653.8,,,
8,1162,60353.8,hop_summary,,21.7297,21.7297,60375.6
8,1163,60375.6,coalescence,43527.1,,,
8,1163,60375.6,hop_summary,,4.27883,4.27883,60379.9
8,1164,60379.9,coalescence,26273.7,,,
8,1164,60379.9,hop_summary,,39.1271,39.1271,60419
8,1165,60419,coalescence_fallback,46219.8,,,
8,1165,60419,hop_summary,,17.1087,17.1087,60436.1
8,1166,60436.1,coalescence_fallback,85028.8,,,
8,1166,60436.1,hop_summary,,85.3744,85.3744,60521.5
8,1167,60521.5,coalescence,40164.7,,,
8,1167,60521.5,hop_summary,,12.5008,12.5008,60534
8,1168,60534,coalescence_fallback,87050.7,,,
8,1168,60534,hop_summary,,14.7806,14.7806,60548.7
8,1169,60548.7,coalescence,49642.8,,,
8,1169,60548.7,hop_summary,,154.629,154.629,60703.4
8,1170,60703.4,coalescence,31194.8,,,
8,1170,60703.4,hop_summary,,69.0433,69.0433,60772.4
8,1171,60772.4,coalescence_fallback,46943.6,,,
8,1171,60772.4,hop_summary,,40.0409,40.0409,60812.5
8,1172,60812.5,coalescence,15708.5,,,
8,1172,60812.5,hop_summary,,65.2385,65.2385,60877.7
8,1173,60877.7,coalescence_fallback,54271.5,,,
8,1173,60877.7,hop_summary,,8.383,8.383,60886.1
8,1174,60886.1,coalescence_fallback,65353.1,,,
8,1174,60886.1,hop_summary,,68.8558,68.8558,60954.9
8,1175,60954.9,coalescence,56476,,,
8,1175,60954.9,hop_summary,,141.33,141.33,61096.3
8,1176,61096.3,coalescence_fallback,69479.9,,,
8,1176,61096.3,hop_summary,,2.59045,2.59045,61098.9
8,1177,61098.9,coalescence,27363.4,,,
8,1177,61098.9,hop_summary,,13.1504,13.1504,61112
8,1178,61112,coalescence,43084.2,,,
8,1178,61112,hop_summary,,6.91681,6.91681,61118.9
8,1179,61118.9,coalescence_fallback,59900.1,,,
8,1179,61118.9,hop_summary,,90.1748,90.1748,61209.1
8,1180,61209.1,coalescence,39343.7,,,
8,1180,61209.1,hop_summary,,56.8308,56.8308,61265.9
8,1181,61265.9,coalescence,38178.3,,,
8,1181,61265.9,hop_summary,,20.2443,20.2443,61286.2
8,1182,61286.2,coalescence_fallback,86691.3,,,
8,1182,61286.2,hop_summary,,38.2887,38.2887,61324.5
8,1183,61324.5,coalescence_fallback,80501.4,,,
8,1183,61324.5,hop_summary,,16.3828,16.3828,61340.8
8,1184,61340.8,coalescence_fallback,119200,,,
8,1184,61340.8,hop_summary,,78.2901,78.2901,61419.1
8,1185,61419.1,coalescence_fallback,130895,,,
8,1185,61419.1,hop_summary,,62.672,62.672,61481.8
8,1186,61481.8,coalescence,106308,,,
8,1186,61481.8,hop_summary,,7.60808,7.60808,61489.4
8,1187,61489.4,coalescence,17212.1,,,
8,1187,61489.4,hop_summary,,3.14602,3.14602,61492.6
8,1188,61492.6,coalescence,48075.1,,,
8,1188,61492.6,hop_summary,,4.84558,4.84558,61497.4
8,1189,61497.4,coalescence,40802.7,,,
8,1189,61497.4,hop_summary,,35.5242,35.5242,61532.9
8,1190,61532.9,coalescence,35564.8,,,
8,1190,61532.9,hop_summary,,37.2629,37.2629,61570.2
8,1191,61570.2,coalescence,23958.7,,,
8,1191,61570.2,hop_summary,,3.87998,3.87998,61574.1
8,1192,61574.1,coalescence_fallback,40972.5,,,
8,1192,61574.1,hop_summary,,31.6885,31.6885,61605.8
8,1193,61605.8,coalescence,23165.8,,,
8,1193,61605.8,hop_summary,,40.3983,40.3983,61646.2
8,1194,61646.2,coalescence,21947.1,,,
8,1194,61646.2,hop_summary,,14.3746,14.3746,61660.5
8,1195,61660.5,coalescence_fallback,41283.3,,,
8,1195,61660.5,hop_summary,,6.54712,6.54712,61667.1
8,1196,61667.1,coalescence_fallback,46760.7,,,
8,1196,61667.1,hop_summary,,242.371,242.371,61909.5
8,1197,61909.5,coalescence_fallback,56525.2,,,
8,1197,61909.5,hop_summary,,18.0399,18.0399,61927.5
8,1198,61927.5,coalescence,56070.3,,,
8,1198,61927.5,hop_summary,,16.4768,16.4768,61944
8,1199,61944,coalescence,33353.1,,,
8,1199,61944,hop_summary,,22.2109,22.2109,61966.2
8,1200,61966.2,coalescence,30757.1,,,
8,1200,61966.2,hop_summary,,22.4559,22.4559,61988.6
8,1201,61988.6,coalescence,28072.2,,,
8,1201,61988.6,hop_summary,,27.0268,27.0268,62015.7
8,1202,62015.7,coalescence,27366.3,,,
8,1202,62015.7,hop_summary,,26.8032,26.8032,62042.5
8,1203,62042.5,coalescence_fallback,51762.4,,,
8,1203,62042.5,hop_summary,,59.9538,59.9538,62102.4
8,1204,62102.4,coalescence_fallback,76123.2,,,
8,1204,62102.4,hop_summary,,16.9211,16.9211,62119.3
8,1205,62119.3,coalescence_fallback,70337.7,,,
8,1205,62119.3,hop_summary,,34.3872,34.3872,62153.7
8,1206,62153.7,coalescence_fallback,86061.7,,,
8,1206,62153.7,hop_summary,,111.695,111.695,62265.4
8,1207,62265.4,coalescence_fallback,90977.3,,,
8,1207,62265.4,hop_summary,,72.6626,72.6626,62338.1
8,1208,62338.1,coalescence,30449.6,,,
8,1208,62338.1,hop_summary,,7.75635,7.75635,62345.8
8,1209,62345.8,coalescence_fallback,92086.8,,,
8,1209,62345.8,hop_summary,,15.9049,15.9049,62361.7
8,1210,62361.7,coalescence,40522.2,,,
8,1210,62361.7,hop_summary,,29.5905,29.5905,62391.3
8,1211,62391.3,coalescence,20316.7,,,
8,1211,62391.3,hop_summary,,40.6109,40.6109,62431.9
8,1212,62431.9,coalescence,35632,,,
8,1212,62431.9,hop_summary,,193.16,193.16,62625.1
8,1213,62625.1,coalescence_fallback,76655.4,,,
8,1213,62625.1,hop_summary,,46.9117,46.9117,62672
8,1214,62672,coalescence_fallback,45403.7,,,
8,1214,62672,hop_summary,,3.92474,3.92474,62675.9
8,1215,62675.9,coalescence,15937.3,,,
8,1215,62675.9,hop_summary,,42.068,42.068,62718
8,1216,62718,coalescence,21807.6,,,
8,1216,62718,hop_summary,,0.784832,0.784832,62718.8
8,1217,62718.8,coalescence_fallback,67796.8,,,
8,1217,62718.8,hop_summary,,3.5004,3.5004,62722.3
8,1218,62722.3,coalescence,47139.2,,,
8,1218,62722.3,hop_summary,,23.3759,23.3759,62745.7
8,1219,62745.7,coalescence,19092,,,
8,1219,62745.7,hop_summary,,27.4628,27.4628,62773.1
8,1220,62773.1,coalescence_fallback,67071.7,,,
8,1220,62773.1,hop_summary,,31.8224,31.8224,62805
8,1221,62805,coalescence_fallback,62082.8,,,
8,1221,62805,hop_summary,,66.2243,66.2243,62871.2
8,1222,62871.2,coalescence,26299.4,,,
8,1222,62871.2,hop_summary,,40.7575,40.7575,62911.9
8,1223,62911.9,coalescence_fallback,69242,,,
8,1223,62911.9,hop_summary,,15.4244,15.4244,62927.4
8,1224,62927.4,coalescence,37209.5,,,
8,1224,62927.4,hop_summary,,9.66473,9.66473,62937
8,1225,62937,coalescence_fallback,56361,,,
8,1225,62937,hop_summary,,0.949585,0.949585,62938
8,1226,62938,coalescence_fallback,106231,,,
8,1226,62938,hop_summary,,8.35012,8.35012,62946.3
8,1227,62946.3,coalescence,47857.4,,,
8,1227,62946.3,hop_summary,,0.0623698,0.0623698,62946.4
8,1228,62946.4,coalescence,13459.6,,,
8,1228,62946.4,hop_summary,,69.8178,69.8178,63016.2
8,1229,63016.2,coalescence,38850.3,,,
8,1229,63016.2,hop_summary,,8.09098,8.09098,63024.3
8,1230,63024.3,coalescence,50961,,,
8,1230,63024.3,hop_summary,,27.1769,27.1769,63051.5
8,1231,63051.5,coalescence,31598.3,,,
8,1231,63051.5,hop_summary,,3.64781,3.64781,63055.1
8,1232,63055.1,coalescence,40568.8,,,
8,1232,63055.1,hop_summary,,32.1204,32.1204,63087.2
8,1233,63087.2,coalescence,29683.3,,,
8,1233,63087.2,hop_summary,,14.5662,14.5662,63101.8
8,1234,63101.8,coalescence_fallback,74651.4,,,
8,1234,63101.8,hop_summary,,10.735,10.735,63112.5
8,1235,63112.5,coalescence,31137.7,,,
8,1235,63112.5,hop_summary,,8.20064,8.20064,63120.7
8,1236,63120.7,coalescence_fallback,36481.6,,,
8,1236,63120.7,hop_summary,,6.14943,6.14943,63126.9
8,1237,63126.9,coalescence,21882.5,,,
8,1237,63126.9,hop_summary,,27.1914,27.1914,63154.1
8,1238,63154.1,coalescence_fallback,48933.8,,,
8,1238,63154.1,hop_summary,,10.5974,10.5974,63164.7
8,1239,63164.7,coalescence,21928.7,,,
8,1239,63164.7,hop_summary,,99.0897,99.0897,63263.8
8,1240,63263.8,coalescence_fallback,94539.4,,,
8,1240,63263.8,hop_summary,,5.91829,5.91829,63269.7
8,1241,63269.7,coalescence_fallback,102646,,,
8,1241,63269.7,hop_summary,,6.62454,6.62454,63276.3
8,1242,63276.3,coalescence_fallback,125248,,,
8,1242,63276.3,hop_summary,,22.796,22.796,63299.1
8,1243,63299.1,coalescence,82377.3,,,
8,1243,63299.1,hop_summary,,12.0602,12.0602,63311.2
8,1244,63311.2,coalescence,100935,,,
8,1244,63311.2,hop_summary,,37.9219,37.9219,63349.1
8,1245,63349.1,coalescence,18936.4,,,
8,1245,63349.1,hop_summary,,15.126,15.126,63364.2
8,1246,63364.2,coalescence,78908.1,,,
8,1246,63364.2,hop_summary,,3.26279,3.26279,63367.5
8,1247,63367.5,coalescence,23040.3,,,
8,1247,63367.5,hop_summary,,21.1033,21.1033,63388.6
8,1248,63388.6,coalescence_fallback,73548,,,
8,1248,63388.6,hop_summary,,34.1484,34.1484,63422.7
8,1249,63422.7,coalescence,30915.5,,,
8,1249,63422.7,hop_summary,,25.0279,25.0279,63447.8
8,1250,63447.8,coalescence_fallback,71865.5,,,
8,1250,63447.8,hop_summary,,53.0201,53.0201,63500.8
8,1251,63500.8,coalescence,11430.8,,,
8,1251,63500.8,hop_summary,,68.6275,68.6275,63569.4
8,1252,63569.4,coalescence,20827.4,,,
8,1252,63569.4,hop_summary,,99.6445,99.6445,63669.1
8,1253,63669.1,coalescence_fallback,72990.1,,,
8,1253,63669.1,hop_summary,,133.836,133.836,63802.9
8,1254,63802.9,coalescence,27504,,,
8,1254,63802.9,hop_summary,,3.68484,3.68484,63806.6
8,1255,63806.6,coalescence_fallback,79186.6,,,
8,1255,63806.6,hop_summary,,55.1429,55.1429,63861.7
8,1256,63861.7,coalescence,27475.8,,,
8,1256,63861.7,hop_summary,,84.8059,84.8059,63946.5
8,1257,63946.5,coalescence,34545.3,,,
8,1257,63946.5,hop_summary,,36.4996,36.4996,63983
8,1258,63983,coalescence,15821.7,,,
8,1258,63983,hop_summary,,7.81278,7.81278,63990.8
8,1259,63990.8,coalescence,27121,,,
8,1259,63990.8,hop_summary,,27.2365,27.2365,64018.1
8,1260,64018.1,coalescence_fallback,46900.3,,,
8,1260,64018.1,hop_summary,,21.442,21.442,64039.5
8,1261,64039.5,coalescence,15069.8,,,
8,1261,64039.5,hop_summary,,145.595,145.595,64185.1
8,1262,64185.1,coalescence,32112.6,,,
8,1262,64185.1,hop_summary,,19.6794,19.6794,64204.8
8,1263,64204.8,coalescence_fallback,49712.9,,,
8,1263,64204.8,hop_summary,,27.6907,27.6907,64232.5
8,1264,64232.5,coalescence_fallback,25519.8,,,
8,1264,64232.5,hop_summary,,78.3252,78.3252,64310.8
8,1265,64310.8,coalescence,15912.5,,,
8,1265,64310.8,hop_summary,,332.202,332.202,64643
8,1266,64643,coalescence_fallback,49460.7,,,
8,1266,64643,hop_summary,,233.607,233.607,64876.6
8,1267,64876.6,coalescence_fallback,46574.1,,,
8,1267,64876.6,hop_summary,,19.0185,19.0185,64895.6
8,1268,64895.6,coalescence,31578.3,,,
8,1268,64895.6,hop_summary,,28.0312,28.0312,64923.7
8,1269,64923.7,coalescence,31675.5,,,
8,1269,64923.7,hop_summary,,105.305,105.305,65029
8,1270,65029,coalescence_fallback,54857.9,,,
8,1270,65029,hop_summary,,93.8327,93.8327,65122.8
8,1271,65122.8,coalescence,27833.8,,,
8,1271,65122.8,hop_summary,,29.5537,29.5537,65152.4
8,1272,65152.4,coalescence_fallback,57901.6,,,
8,1272,65152.4,hop_summary,,165.057,165.057,65317.4
8,1273,65317.4,coalescence,55090.5,,,
8,1273,65317.4,hop_summary,,117.035,117.035,65434.4
8,1274,65434.4,coalescence,52745,,,
8,1274,65434.4,hop_summary,,70.1853,70.1853,65504.6
8,1275,65504.6,coalescence,24092.3,,,
8,1275,65504.6,hop_summary,,21.566,21.566,65526.2
8,1276,65526.2,coalescence,16353.6,,,
8,1276,65526.2,hop_summary,,25.5352,25.5352,65551.7
8,1277,65551.7,coalescence_fallback,125868,,,
8,1277,65551.7,hop_summary,,2.41442,2.41442,65554.1
8,1278,65554.1,coalescence,18693.1,,,
8,1278,65554.1,hop_summary,,16.4056,16.4056,65570.6
8,1279,65570.6,coalescence_fallback,114008,,,
8,1279,65570.6,hop_summary,,1.26757,1.26757,65571.8
8,1280,65571.8,coalescence_fallback,106324,,,
8,1280,65571.8,hop_summary,,15.4568,15.4568,65587.3
8,1281,65587.3,coalescence,52178.6,,,
8,1281,65587.3,hop_summary,,12.7188,12.7188,65600
8,1282,65600,coalescence_fallback,54195.3,,,
8,1282,65600,hop_summary,,124.359,124.359,65724.4
8,1283,65724.4,coalescence_fallback,46392.8,,,
8,1283,65724.4,hop_summary,,14.8328,14.8328,65739.2
8,1284,65739.2,coalescence,34708.4,,,
8,1284,65739.2,hop_summary,,91.5236,91.5236,65830.7
8,1285,65830.7,coalescence_fallback,51539.2,,,
8,1285,65830.7,hop_summary,,11.566,11.566,65842.3
8,1286,65842.3,coalescence,11982.4,,,
8,1286,65842.3,hop_summary,,69.7107,69.7107,65912
8,1287,65912,coalescence,38827,,,
8,1287,65912,hop_summary,,14.0536,14.0536,65926
8,1288,65926,coalescence,33618.4,,,
8,1288,65926,hop_summary,,24.8455,24.8455,65950.9
8,1289,65950.9,coalescence_fallback,152047,,,
8,1289,65950.9,hop_summary,,4.2846,4.2846,65955.2
8,1290,65955.2,coalescence_fallback,113690,,,
8,1290,65955.2,hop_summary,,27.0201,27.0201,65982.2
8,1291,65982.2,coalescence,74504.2,,,
8,1291,65982.2,hop_summary,,1.25952,1.25952,65983.5
8,1292,65983.5,coalescence,24196.9,,,
8,1292,65983.5,hop_summary,,32.8962,32.8962,66016.3
8,1293,66016.3,coalescence,26242.3,,,
8,1293,66016.3,hop_summary,,120.522,120.522,66136.9
8,1294,66136.9,coalescence_fallback,73696,,,
8,1294,66136.9,hop_summary,,19.4482,19.4482,66156.3
8,1295,66156.3,coalescence,21473.4,,,
8,1295,66156.3,hop_summary,,10.9016,10.9016,66167.2
8,1296,66167.2,coalescence,70111.4,,,
8,1296,66167.2,hop_summary,,13.0742,13.0742,66180.3
8,1297,66180.3,coalescence_fallback,102355,,,
8,1297,66180.3,hop_summary,,26.2095,26.2095,66206.5
8,1298,66206.5,coalescence_fallback,110323,,,
8,1298,66206.5,hop_summary,,21.3426,21.3426,66227.8
8,1299,66227.8,coalescence,47068.6,,,
8,1299,66227.8,hop_summary,,47.8581,47.8581,66275.7
8,1300,66275.7,coalescence,45402.2,,,
8,1300,66275.7,hop_summary,,2.61175,2.61175,66278.3
8,1301,66278.3,coalescence,39904.7,,,
8,1301,66278.3,hop_summary,,32.2224,32.2224,66310.5
8,1302,66310.5,coalescence,24154.1,,,
8,1302,66310.5,hop_summary,,49.4797,49.4797,66360
8,1303,66360,coalescence_fallback,38175.5,,,
8,1303,66360,hop_summary,,0.554796,0.554796,66360.6
8,1304,66360.6,coalescence_fallback,35831.9,,,
8,1304,66360.6,hop_summary,,14.7789,14.7789,66375.4
8,1305,66375.4,coalescence,22666.6,,,
8,1305,66375.4,hop_summary,,185.107,185.107,66560.5
8,1306,66560.5,coalescence_fallback,29933.7,,,
8,1306,66560.5,hop_summary,,122.546,122.546,66683
8,1307,66683,coalescence,11190.9,,,
8,1307,66683,hop_summary,,42.9925,42.9925,66726
8,1308,66726,coalescence_fallback,91220.4,,,
8,1308,66726,hop_summary,,50.1165,50.1165,66776.1
8,1309,66776.1,coalescence_fallback,32661.5,,,
8,1309,66776.1,hop_summary,,144.741,144.741,66920.9
8,1310,66920.9,coalescence_fallback,34850.5,,,
8,1310,66920.9,hop_summary,,504.73,504.73,67425.6
8,1311,67425.6,coalescence,32657.3,,,
8,1311,67425.6,hop_summary,,227.051,227.051,67652.6
8,1312,67652.6,coalescence,34283.5,,,
8,1312,67652.6,hop_summary,,51.3372,51.3372,67704
8,1313,67704,coalescence_fallback,42505.9,,,
8,1313,67704,hop_summary,,181.92,181.92,67885.9
8,1314,67885.9,coalescence_fallback,78110.2,,,
8,1314,67885.9,hop_summary,,44.2008,44.2008,67930.1
8,1315,67930.1,coalescence,38556.3,,,
8,1315,67930.1,hop_summary,,130.007,130.007,68060.1
8,1316,68060.1,coalescence_fallback,69088.1,,,
8,1316,68060.1,hop_summary,,6.53432,6.53432,68066.6
8,1317,68066.6,coalescence,47650.5,,,
8,1317,68066.6,hop_summary,,46.4153,46.4153,68113.1
8,1318,68113.1,coalescence_fallback,52841.5,,,
8,1318,68113.1,hop_summary,,45.3504,45.3504,68158.4
8,1319,68158.4,coalescence_fallback,54777.1,,,
8,1319,68158.4,hop_summary,,38.8271,38.8271,68197.2
8,1320,68197.2,coalescence_fallback,55688.7,,,
8,1320,68197.2,hop_summary,,17.9439,17.9439,68215.2
8,1321,68215.2,coalescence,42045.9,,,
8,1321,68215.2,hop_summary,,100.234,100.234,68315.4
8,1322,68315.4,coalescence_fallback,59403.9,,,
8,1322,68315.4,hop_summary,,55.3424,55.3424,68370.7
8,1323,68370.7,coalescence,52905.1,,,
8,1323,68370.7,hop_summary,,68.855,68.855,68439.6
